device_id,address,date,name,state,sens_val,descr
289,"Лепкого, 7 Близенько 1.50 грн",2025-11-23 09:19:01,dv3,off,950,верхній рівень води в накопичувальному баці
289,"Лепкого, 7 Близенько 1.50 грн",2025-11-20 18:38:09,dv4,on,60,Тиск-дренаж1
289,"Лепкого, 7 Близенько 1.50 грн",2025-11-20 18:38:09,dv5,on,60,нижній давач в баці переливу
289,"Лепкого, 7 Близенько 1.50 грн",2025-11-20 18:38:09,dv6,off,950,нижній давач в баці переливу
289,"Лепкого, 7 Близенько 1.50 грн",2025-11-20 18:38:09,dv7,off,950,верхній давач в баці переливу
289,"Лепкого, 7 Близенько 1.50 грн",2025-11-20 18:38:09,dv8,off,950,піддон
233,"Липинського, 29  Близенько 2.00 грн",2025-11-20 13:08:40,dv1,on,60,наявність води на вході
233,"Липинського, 29  Близенько 2.00 грн",2025-11-20 13:08:40,dv2,on,60,нижній рівень води в накопичувальному баці
233,"Липинського, 29  Близенько 2.00 грн",2025-11-22 12:15:54,dv3,off,950,верхній рівень води в накопичувальному баці
233,"Липинського, 29  Близенько 2.00 грн",2025-11-20 13:08:40,dv4,on,60,Тиск-дренаж1
233,"Липинського, 29  Близенько 2.00 грн",2025-11-20 13:08:40,dv5,on,60,нижній давач в баці переливу
233,"Липинського, 29  Близенько 2.00 грн",2025-11-20 13:08:40,dv6,off,950,нижній давач в баці переливу
233,"Липинського, 29  Близенько 2.00 грн",2025-11-20 13:08:40,dv7,off,950,верхній давач в баці переливу
233,"Липинського, 29  Близенько 2.00 грн",2025-11-20 13:08:40,dv8,off,950,піддон
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 16:13:18,dv1,on,60,наявність води на вході
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 19:08:57,dv2,on,60,нижній рівень води в накопичувальному баці
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 14:02:54,dv3,off,950,верхній рівень води в накопичувальному баці
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 14:02:54,dv4,on,60,Тиск-дренаж1
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 14:02:54,dv5,on,60,нижній давач в баці переливу
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 14:02:54,dv6,off,950,нижній давач в баці переливу
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 14:02:54,dv7,off,950,верхній давач в баці переливу
232,"Липова алея, 1  Близенько 1.50 грн",2025-11-20 14:02:54,dv8,off,950,піддон
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-23 08:57:03,dv1,off,950,наявність води на вході
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-20 14:26:27,dv2,on,60,нижній рівень води в накопичувальному баці
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-23 09:36:01,dv3,off,950,верхній рівень води в накопичувальному баці
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-20 14:26:27,dv4,on,60,Тиск-дренаж1
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-20 14:26:27,dv5,on,60,нижній давач в баці переливу
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-20 14:26:27,dv6,off,950,нижній давач в баці переливу
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-20 14:26:27,dv7,off,950,верхній давач в баці переливу
235,"Лисеницька,  9 Близенько  2.00 грн",2025-11-20 14:26:27,dv8,off,950,піддон
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-23 08:38:56,dv1,off,950,наявність води на вході
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-22 16:14:53,dv2,on,60,нижній рівень води в накопичувальному баці
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-23 08:33:19,dv3,on,60,верхній рівень води в накопичувальному баці
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-22 16:14:53,dv4,on,60,Тиск-дренаж1
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-22 16:14:53,dv5,on,60,нижній давач в баці переливу
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-22 16:14:53,dv6,off,950,нижній давач в баці переливу
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-22 16:14:53,dv7,off,950,верхній давач в баці переливу
231,"Лисиничі, Шухевича, 5 Близенько 2.00 грн",2025-11-22 16:14:53,dv8,off,950,піддон
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-20 22:43:44,dv1,on,60,наявність води на вході
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-20 22:43:44,dv2,on,60,нижній рівень води в накопичувальному баці
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-22 22:14:33,dv3,on,60,верхній рівень води в накопичувальному баці
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-20 22:43:44,dv4,on,60,Тиск-дренаж1
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-20 22:43:44,dv5,on,60,нижній давач в баці переливу
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-20 22:43:44,dv6,off,950,нижній давач в баці переливу
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-20 22:43:44,dv7,off,950,верхній давач в баці переливу
186,"Личаківська, 163  Близенько 2.00 грн",2025-11-20 22:43:44,dv8,off,950,піддон
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-23 09:08:18,dv1,off,950,наявність води на вході
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-20 10:43:10,dv2,on,60,нижній рівень води в накопичувальному баці
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-23 09:03:45,dv3,on,60,верхній рівень води в накопичувальному баці
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-20 10:43:10,dv4,on,950,Тиск-дренаж1
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-20 10:43:10,dv5,off,950,нижній давач в баці переливу
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-22 21:52:06,dv6,off,950,нижній давач в баці переливу
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-20 10:43:10,dv7,off,950,верхній давач в баці переливу
193,"Личаківська, 4/6  Близенько 2.00 грн",2025-11-20 10:43:10,dv8,off,950,піддон
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-23 09:04:36,dv1,on,60,наявність води на вході
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-22 19:26:17,dv2,on,60,нижній рівень води в накопичувальному баці
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-23 09:33:25,dv3,off,950,верхній рівень води в накопичувальному баці
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-22 19:26:17,dv4,on,950,Тиск-дренаж1
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-22 19:26:17,dv5,off,950,нижній давач в баці переливу
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-22 19:26:17,dv6,off,950,нижній давач в баці переливу
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-22 19:26:17,dv7,off,950,верхній давач в баці переливу
157,"Личаківська, 70а  Близенько 2.00 грн",2025-11-22 19:26:17,dv8,off,950,піддон
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-22 23:40:05,dv1,off,950,наявність води на вході
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-20 22:43:31,dv2,on,60,нижній рівень води в накопичувальному баці
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-22 23:35:40,dv3,on,60,верхній рівень води в накопичувальному баці
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-20 22:43:31,dv4,on,950,Тиск-дренаж1
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-20 22:43:31,dv5,off,950,нижній давач в баці переливу
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-22 22:52:38,dv6,off,950,нижній давач в баці переливу
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-20 22:43:31,dv7,off,950,верхній давач в баці переливу
286,"Личаківська, 86  Близенько 2.00 грн",2025-11-20 22:43:31,dv8,off,950,піддон
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-22 17:58:12,dv1,on,60,наявність води на вході
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-21 23:16:55,dv2,on,534,нижній рівень води в накопичувальному баці
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-20 13:07:08,dv3,off,950,верхній рівень води в накопичувальному баці
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-20 13:07:08,dv4,off,950,Тиск-дренаж1
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-20 13:07:08,dv5,off,950,нижній давач в баці переливу
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-20 13:07:08,dv6,off,60,нижній давач в баці переливу
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-20 13:07:08,dv7,off,950,верхній давач в баці переливу
105,"Лінкольна,53 Чарка  до свята 1.50 грн",2025-11-20 13:07:08,dv8,off,950,піддон
337,"Любінська, 4 Близенько 1.50 грн",2025-11-23 09:07:45,dv1,on,60,наявність води на вході
337,"Любінська, 4 Близенько 1.50 грн",2025-11-16 19:36:27,dv2,on,60,нижній рівень води в накопичувальному баці
337,"Любінська, 4 Близенько 1.50 грн",2025-11-23 09:04:02,dv3,off,950,верхній рівень води в накопичувальному баці
337,"Любінська, 4 Близенько 1.50 грн",2025-11-16 11:58:18,dv4,on,60,Тиск-дренаж1
337,"Любінська, 4 Близенько 1.50 грн",2025-11-16 11:58:18,dv5,on,60,нижній давач в баці переливу
337,"Любінська, 4 Близенько 1.50 грн",2025-11-16 11:58:18,dv6,off,950,нижній давач в баці переливу
337,"Любінська, 4 Близенько 1.50 грн",2025-11-16 11:58:18,dv7,off,950,верхній давач в баці переливу
337,"Любінська, 4 Близенько 1.50 грн",2025-11-16 11:58:18,dv8,off,950,піддон
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv1,off,950,наявність води на вході
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv2,on,60,нижній рівень води в накопичувальному баці
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv3,off,950,верхній рівень води в накопичувальному баці
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv4,on,950,Тиск-дренаж1
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv5,off,950,нижній давач в баці переливу
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv6,off,950,нижній давач в баці переливу
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv7,off,950,верхній давач в баці переливу
223,"Мазепи ,177 Близенько 1.20 грн",2025-11-20 17:50:08,dv8,off,950,піддон
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-20 13:07:51,dv1,on,60,наявність води на вході
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-20 13:07:51,dv2,on,60,нижній рівень води в накопичувальному баці
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-23 09:16:09,dv3,on,60,верхній рівень води в накопичувальному баці
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-20 13:07:51,dv4,off,950,Тиск-дренаж1
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-20 13:07:51,dv5,off,950,нижній давач в баці переливу
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-20 13:07:51,dv6,off,950,нижній давач в баці переливу
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-20 13:07:51,dv7,off,950,верхній давач в баці переливу
328,"Мазепи, 26 Близенько 2.00 грн",2025-11-20 13:07:51,dv8,off,950,піддон
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-23 09:31:01,dv1,on,60,наявність води на вході
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-19 11:29:20,dv2,on,60,нижній рівень води в накопичувальному баці
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-23 09:39:02,dv3,on,60,верхній рівень води в накопичувальному баці
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-19 11:29:20,dv4,on,950,Тиск-дренаж1
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-19 11:29:20,dv5,off,950,нижній давач в баці переливу
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-22 21:37:47,dv6,off,950,нижній давач в баці переливу
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-19 11:29:20,dv7,off,950,верхній давач в баці переливу
198,"Малоголосківська, 16  Близенько 2.00 грн",2025-11-19 11:29:20,dv8,off,950,піддон
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-22 21:54:44,dv1,off,950,наявність води на вході
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-20 20:52:18,dv2,on,60,нижній рівень води в накопичувальному баці
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-22 21:54:03,dv3,on,60,верхній рівень води в накопичувальному баці
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-20 17:34:08,dv4,on,60,Тиск-дренаж1
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-20 17:34:08,dv5,on,60,нижній давач в баці переливу
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-20 17:34:08,dv6,off,950,нижній давач в баці переливу
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-20 17:34:08,dv7,off,950,верхній давач в баці переливу
287,"Марка Вовчка,  24  Чарка  2.00 грн",2025-11-20 17:34:08,dv8,off,950,піддон
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-20 07:42:51,dv1,on,950,наявність води на вході
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-20 07:42:51,dv2,on,60,нижній рівень води в накопичувальному баці
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-23 08:26:13,dv3,on,60,верхній рівень води в накопичувальному баці
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-20 07:42:51,dv4,on,60,Тиск-дренаж1
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-20 07:42:51,dv5,off,950,нижній давач в баці переливу
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-20 07:42:51,dv6,off,950,нижній давач в баці переливу
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-20 07:42:51,dv7,off,950,верхній давач в баці переливу
203,"Медової печери,  65  Близенько 1.50 грн",2025-11-20 07:42:51,dv8,off,950,піддон
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-22 10:04:01,dv1,on,60,наявність води на вході
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-22 21:36:01,dv2,on,60,нижній рівень води в накопичувальному баці
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-23 09:11:46,dv3,off,950,верхній рівень води в накопичувальному баці
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-03 16:28:04,dv4,on,60,Тиск-дренаж1
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-03 16:28:04,dv5,on,60,нижній давач в баці переливу
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-03 16:28:04,dv6,off,950,нижній давач в баці переливу
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-03 16:28:04,dv7,off,950,верхній давач в баці переливу
60,"Мечнікова, 16е  Близенько  2.00 грн",2025-11-03 16:28:04,dv8,off,950,піддон
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-23 09:31:57,dv1,on,60,наявність води на вході
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-20 17:06:44,dv2,on,60,нижній рівень води в накопичувальному баці
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-23 09:29:14,dv3,off,950,верхній рівень води в накопичувальному баці
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-20 17:06:44,dv4,on,950,Тиск-дренаж1
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-20 17:06:44,dv5,off,950,нижній давач в баці переливу
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-22 21:23:30,dv6,off,950,нижній давач в баці переливу
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-20 17:06:44,dv7,off,950,верхній давач в баці переливу
188,"Миколайчука, 4а  Близенько 2.00 грн",2025-11-20 17:06:44,dv8,off,950,піддон
271,"Миру, 4в Близенько 1.50 грн",2025-11-23 09:33:31,dv1,off,950,наявність води на вході
271,"Миру, 4в Близенько 1.50 грн",2025-10-29 13:34:25,dv2,on,60,нижній рівень води в накопичувальному баці
271,"Миру, 4в Близенько 1.50 грн",2025-11-23 09:29:31,dv3,on,60,верхній рівень води в накопичувальному баці
271,"Миру, 4в Близенько 1.50 грн",2025-10-29 13:34:25,dv4,off,950,Тиск-дренаж1
271,"Миру, 4в Близенько 1.50 грн",2025-10-29 13:34:25,dv5,off,950,нижній давач в баці переливу
271,"Миру, 4в Близенько 1.50 грн",2025-10-29 13:34:25,dv6,off,950,нижній давач в баці переливу
271,"Миру, 4в Близенько 1.50 грн",2025-10-29 13:34:25,dv7,off,950,верхній давач в баці переливу
271,"Миру, 4в Близенько 1.50 грн",2025-10-29 13:34:25,dv8,off,950,піддон
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-23 09:31:58,dv1,on,60,наявність води на вході
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-20 13:05:33,dv2,on,60,нижній рівень води в накопичувальному баці
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-23 09:28:06,dv3,off,950,верхній рівень води в накопичувальному баці
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-20 13:05:33,dv4,on,950,Тиск-дренаж1
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-20 13:05:33,dv5,off,950,нижній давач в баці переливу
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-22 13:18:51,dv6,off,950,нижній давач в баці переливу
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-20 13:05:33,dv7,off,950,верхній давач в баці переливу
120,"Мікльоша, 17  Близенько  1.50  грн",2025-11-20 13:05:33,dv8,off,950,піддон
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-22 00:13:49,dv1,off,950,наявність води на вході
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-20 18:08:11,dv2,on,384,нижній рівень води в накопичувальному баці
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-20 18:10:54,dv3,off,950,верхній рівень води в накопичувальному баці
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-20 18:08:11,dv4,off,950,Тиск-дренаж1
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-20 18:08:11,dv5,off,950,нижній давач в баці переливу
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-20 18:08:11,dv6,off,950,нижній давач в баці переливу
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-20 18:08:11,dv7,off,950,верхній давач в баці переливу
199,"Мундяк Марії,  8  Близенько 2.00 грн",2025-11-20 18:08:11,dv8,off,950,піддон
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-23 09:34:20,dv1,on,60,наявність води на вході
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-20 17:57:17,dv2,on,60,нижній рівень води в накопичувальному баці
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-23 09:29:37,dv3,off,950,верхній рівень води в накопичувальному баці
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-20 17:57:17,dv4,on,950,Тиск-дренаж1
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-20 17:57:17,dv5,off,950,нижній давач в баці переливу
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-22 12:19:29,dv6,off,950,нижній давач в баці переливу
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-20 17:57:17,dv7,off,950,верхній давач в баці переливу
61,"Наливайка,  20  Близенько  2.00 грн",2025-11-20 17:57:17,dv8,off,950,піддон
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 09:16:35,dv1,off,950,наявність води на вході
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 09:16:35,dv2,on,60,нижній рівень води в накопичувальному баці
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 10:22:19,dv3,on,60,верхній рівень води в накопичувальному баці
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 09:16:35,dv4,on,950,Тиск-дренаж1
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 09:16:35,dv5,off,950,нижній давач в баці переливу
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 09:20:48,dv6,off,950,нижній давач в баці переливу
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 09:16:35,dv7,off,950,верхній давач в баці переливу
229,"Наукова,  59  Близенько  1.50 грн",2025-11-20 09:16:35,dv8,off,950,піддон
343,"Наукова, 10а Близенько 0.50 грн",2025-11-23 08:50:59,dv1,on,60,наявність води на вході
343,"Наукова, 10а Близенько 0.50 грн",2025-11-19 20:35:10,dv2,on,60,нижній рівень води в накопичувальному баці
343,"Наукова, 10а Близенько 0.50 грн",2025-11-23 08:46:07,dv3,off,950,верхній рівень води в накопичувальному баці
343,"Наукова, 10а Близенько 0.50 грн",2025-11-19 20:35:10,dv4,on,60,Тиск-дренаж1
343,"Наукова, 10а Близенько 0.50 грн",2025-11-19 20:35:10,dv5,on,60,нижній давач в баці переливу
343,"Наукова, 10а Близенько 0.50 грн",2025-11-19 20:35:10,dv6,off,950,нижній давач в баці переливу
343,"Наукова, 10а Близенько 0.50 грн",2025-11-19 20:35:10,dv7,off,950,верхній давач в баці переливу
343,"Наукова, 10а Близенько 0.50 грн",2025-11-19 20:35:10,dv8,off,950,піддон
245,"Наукова, 96  Близенько 1.50 грн",2025-11-23 09:35:11,dv1,on,60,наявність води на вході
245,"Наукова, 96  Близенько 1.50 грн",2025-11-20 13:05:42,dv2,on,950,нижній рівень води в накопичувальному баці
245,"Наукова, 96  Близенько 1.50 грн",2025-11-23 09:34:59,dv3,off,950,верхній рівень води в накопичувальному баці
245,"Наукова, 96  Близенько 1.50 грн",2025-11-20 13:05:42,dv4,on,60,Тиск-дренаж1
245,"Наукова, 96  Близенько 1.50 грн",2025-11-20 13:05:42,dv5,on,60,нижній давач в баці переливу
245,"Наукова, 96  Близенько 1.50 грн",2025-11-20 13:05:42,dv6,off,950,нижній давач в баці переливу
245,"Наукова, 96  Близенько 1.50 грн",2025-11-20 13:05:42,dv7,off,950,верхній давач в баці переливу
245,"Наукова, 96  Близенько 1.50 грн",2025-11-20 13:05:42,dv8,off,950,піддон
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-22 14:19:53,dv1,off,950,наявність води на вході
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-20 19:24:53,dv2,on,60,нижній рівень води в накопичувальному баці
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-22 14:16:52,dv3,on,60,верхній рівень води в накопичувальному баці
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-20 19:24:53,dv4,on,60,Тиск-дренаж1
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-20 19:24:53,dv5,on,60,нижній давач в баці переливу
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-20 19:24:53,dv6,off,950,нижній давач в баці переливу
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-20 19:24:53,dv7,off,950,верхній давач в баці переливу
237,"Незалежності, 99 Близенько 1.50 грн",2025-11-20 19:24:53,dv8,off,950,піддон
250,"Незалежності,148а Близенько 1.50 грн",2025-11-23 00:12:22,dv1,off,950,наявність води на вході
250,"Незалежності,148а Близенько 1.50 грн",2025-11-20 18:07:03,dv2,on,60,нижній рівень води в накопичувальному баці
250,"Незалежності,148а Близенько 1.50 грн",2025-11-23 00:07:49,dv3,on,60,верхній рівень води в накопичувальному баці
250,"Незалежності,148а Близенько 1.50 грн",2025-11-20 18:07:03,dv4,off,950,Тиск-дренаж1
250,"Незалежності,148а Близенько 1.50 грн",2025-11-20 18:07:03,dv5,off,950,нижній давач в баці переливу
250,"Незалежності,148а Близенько 1.50 грн",2025-11-20 18:07:03,dv6,off,950,нижній давач в баці переливу
250,"Незалежності,148а Близенько 1.50 грн",2025-11-20 18:07:03,dv7,off,950,верхній давач в баці переливу
250,"Незалежності,148а Близенько 1.50 грн",2025-11-20 18:07:03,dv8,off,950,піддон
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-21 00:02:32,dv1,on,60,наявність води на вході
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-23 00:22:23,dv2,on,950,нижній рівень води в накопичувальному баці
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-22 08:46:12,dv3,off,950,верхній рівень води в накопичувальному баці
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-21 00:02:32,dv4,on,950,Тиск-дренаж1
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-21 00:02:32,dv5,off,60,нижній давач в баці переливу
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-23 06:29:19,dv6,off,950,нижній давач в баці переливу
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-21 00:02:32,dv7,off,950,верхній давач в баці переливу
196,"Ніжинська, 16  Близенько  2.00 грн",2025-11-21 00:02:32,dv8,off,950,піддон
298,"Освицька, 1 Близенько 1.00 грн",2025-11-23 09:21:25,dv1,on,60,наявність води на вході
298,"Освицька, 1 Близенько 1.00 грн",2025-11-21 22:31:47,dv2,on,516,нижній рівень води в накопичувальному баці
298,"Освицька, 1 Близенько 1.00 грн",2025-11-23 08:34:36,dv3,off,705,верхній рівень води в накопичувальному баці
298,"Освицька, 1 Близенько 1.00 грн",2025-11-21 22:15:38,dv4,off,950,Тиск-дренаж1
298,"Освицька, 1 Близенько 1.00 грн",2025-11-21 22:15:38,dv5,off,950,нижній давач в баці переливу
298,"Освицька, 1 Близенько 1.00 грн",2025-11-22 13:49:30,dv6,off,950,нижній давач в баці переливу
298,"Освицька, 1 Близенько 1.00 грн",2025-11-21 22:15:38,dv7,off,950,верхній давач в баці переливу
298,"Освицька, 1 Близенько 1.00 грн",2025-11-21 22:15:38,dv8,off,950,піддон
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-22 21:34:11,dv1,off,950,наявність води на вході
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-09 13:57:04,dv2,on,671,нижній рівень води в накопичувальному баці
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-22 21:28:53,dv3,on,559,верхній рівень води в накопичувальному баці
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-09 13:57:04,dv4,on,950,Тиск-дренаж1
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-09 13:57:04,dv5,off,950,нижній давач в баці переливу
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-09 13:57:04,dv6,off,950,нижній давач в баці переливу
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-09 13:57:04,dv7,off,950,верхній давач в баці переливу
59,"Очеретяна, 10  Близенько 1.50 грн",2025-11-09 13:57:04,dv8,off,950,піддон
227,"Пасічна, 171  Близенько 1.50 грн",2025-11-23 09:40:49,dv1,off,950,наявність води на вході
227,"Пасічна, 171  Близенько 1.50 грн",2025-11-20 07:50:22,dv2,on,60,нижній рівень води в накопичувальному баці
227,"Пасічна, 171  Близенько 1.50 грн",2025-11-23 09:38:37,dv3,off,950,верхній рівень води в накопичувальному баці
227,"Пасічна, 171  Близенько 1.50 грн",2025-11-20 07:50:22,dv4,on,60,Тиск-дренаж1
227,"Пасічна, 171  Близенько 1.50 грн",2025-11-20 07:50:22,dv5,on,60,нижній давач в баці переливу
